Cluster,keyword,Keywords (in the same cluster),Avg Search Volume,Total_Search_Volume,Highest Volume Search Terms,Highest_Search_Volume,relevance_score,Chewy_URL,product_count,CTR
869,selenium and vitamin e supplements for sheep,selenium and vitamin e supplements for sheep,10.0,10.0,selenium and vitamin e supplements for sheep,10.0,3.9262,,13.0,0.0
334,knee patch riding breeches,knee patch riding breeches,10.0,10.0,knee patch riding breeches,10.0,3.9152,,11.0,0.0
765,riding breeches full seat,riding breeches full seat,110.0,110.0,riding breeches full seat,110.0,3.9116,,12.0,0.0
438,plastic bird bath dish,"plastic bird bath dish, bird bath plastic dish","10.0, 10.0",20.0,plastic bird bath dish,10.0,3.8843500000000004,,18.0,0.0
26,lizard food worms,lizard food worms,20.0,20.0,lizard food worms,20.0,3.9065,,10.0,0.0
78,river fish food,river fish food,10.0,10.0,river fish food,10.0,3.8734,,15.0,0.0
678,felt saddle pads western,"felt saddle pads, felt saddle pads western","260.0, 140.0",400.0,felt saddle pads,260.0,3.8678,,10.0,0.0
1147,essential horse supplies,essential horse supplies,10.0,10.0,essential horse supplies,10.0,3.87,,26.0,0.0
1035,des dog medication,des dog medication,140.0,140.0,des dog medication,140.0,3.8698,,14.0,0.0
966,fish tank filter pads,"pond filter pads, fish tank filter pads, pond filter mat","590.0, 210.0, 70.0",870.0,pond filter pads,590.0,2.8220333333333336,https://www.chewy.com/aqueon-quietflow-2075-carbon-reducing/dp/228968,5.0,0.0
422,devil dog clothing,"devil dog shirts, devil dog clothing","140.0, 50.0",190.0,devil dog shirts,140.0,2.91075,,5.0,0.0
616,dog toy box wood,dog toy box wood,90.0,90.0,dog toy box wood,90.0,3.8651,https://www.chewy.com/richell-elegant-wooden-dog-toy-box/dp/270067,13.0,0.142857143
345,chicken treat nuggets,chicken treat nuggets,10.0,10.0,chicken treat nuggets,10.0,3.8638,,10.0,0.0
202,aces dog supplies,aces dog supplies,10.0,10.0,aces dog supplies,10.0,3.8614,,24.0,0.0
108,iron horse hoof care,"iron horse hoof care, dry horse hoof care","10.0, 10.0",20.0,iron horse hoof care,10.0,3.3819999999999997,,11.0,0.0
1157,rats and nuts,rats and nuts,10.0,10.0,rats and nuts,10.0,3.8442,,11.0,0.0
645,cat 6 clipper,cat 6 clipper,10.0,10.0,cat 6 clipper,10.0,3.8397,,15.0,0.0
562,xxs dog shoes,"xxs dog shoes, dog shoes xxs","90.0, 10.0",100.0,xxs dog shoes,90.0,3.7622,,11.0,0.0
353,mouse pad accessories,"mouse accessories, mouse pad accessories","260.0, 10.0",270.0,mouse accessories,260.0,3.5395000000000003,,157.0,0.0
419,flavored horse bits,flavored horse bits,10.0,10.0,flavored horse bits,10.0,3.8084,,12.0,0.0
1070,liquid vitamins for freshwater fish,liquid vitamins for freshwater fish,10.0,10.0,liquid vitamins for freshwater fish,10.0,3.8036,,19.0,0.0
166,cricket farming for chickens,"live crickets for chickens, cricket farming for chickens","10.0, 10.0",20.0,live crickets for chickens,10.0,3.34235,,13.0,0.0
620,puppy multi feeder,puppy multi feeder,10.0,10.0,puppy multi feeder,10.0,3.7898,,20.0,0.0
778,cuttlebone perch,cuttlebone perch,20.0,20.0,cuttlebone perch,20.0,3.7855,https://www.chewy.com/pollys-pet-products-tooty-fruity-bee/dp/155696,11.0,0.055555556
342,fish food dishes,fish food dishes,20.0,20.0,fish food dishes,20.0,3.7848,,12.0,0.0
38,raw dog food new zealand,raw dog food new zealand,10.0,10.0,raw dog food new zealand,10.0,3.7742,,11.0,0.0
1302,cat cages design,cat cages design,20.0,20.0,cat cages design,20.0,3.774,,16.0,0.0
28,pet grass cleaner,pet grass cleaner,10.0,10.0,pet grass cleaner,10.0,3.7647,,12.0,0.0
1030,horse reins english,"horse reins english, horse reins western","40.0, 30.0",70.0,horse reins english,40.0,3.34485,,11.0,0.0
169,ruff dog coats,ruff dog coats,10.0,10.0,ruff dog coats,10.0,3.7626,,12.0,0.0
806,knitted dog hats,knitted dog hats,720.0,720.0,knitted dog hats,720.0,3.762,https://www.chewy.com/frisco-cable-knit-dog-cat-knitted-hat/dp/250951,9.0,0.285714286
630,rabbit food leaves,rabbit food leaves,10.0,10.0,rabbit food leaves,10.0,3.762,,12.0,0.0
955,hamster bedding white,"hamster bedding white, hamster bedding blue","10.0, 10.0",20.0,hamster bedding white,10.0,3.51255,,11.0,0.0
625,parakeet cage bedding,"parakeet cage bedding, parrot cage bedding","20.0, 10.0",30.0,parakeet cage bedding,20.0,3.4162,https://www.chewy.com/kaytee-walnut-natural-bird-litter/dp/122943,14.0,0.0
177,easter dog cookies,easter dog cookies,30.0,30.0,easter dog cookies,30.0,3.744,,12.0,0.0
458,horse feed and water buckets,"cattle feed buckets, goat feed bucket, horse feed and water buckets, sheep feed buckets","110.0, 90.0, 10.0, 10.0",220.0,cattle feed buckets,110.0,3.26715,,16.0,0.0
1339,kitten nursing supplies,kitten nursing supplies,10.0,10.0,kitten nursing supplies,10.0,3.7261,,13.0,0.0
948,cat paw print keepsake,cat paw print keepsake,50.0,50.0,cat paw print keepsake,50.0,3.7256,https://www.chewy.com/pearhead-pawprints-dog-cat-wall-frame/dp/141853,11.0,0.0
950,ferret cage cleaning,"ferret cage cleaning, ferret cage cleaner","110.0, 110.0",220.0,ferret cage cleaning,110.0,3.70815,,13.0,0.0
1293,magnesium for saltwater aquariums,magnesium for saltwater aquariums,30.0,30.0,magnesium for saltwater aquariums,30.0,3.7164,,9.0,0.0
750,akc puppy supplies,akc puppy supplies,10.0,10.0,akc puppy supplies,10.0,3.6992,,15.0,0.0
830,bird food bell,bird food bell,30.0,30.0,bird food bell,30.0,3.6962,https://www.chewy.com/heath-birds-blend-seed-bell-wild-bird/dp/169979,11.0,0.0
407,ovo hamster accessories,ovo hamster accessories,10.0,10.0,ovo hamster accessories,10.0,3.6955,,10.0,0.0
1054,aquariums for life,aquariums for life,170.0,170.0,aquariums for life,170.0,3.6928,,17.0,0.0
789,dr elsey's cat litter dust free,dr elsey's cat litter dust free,20.0,20.0,dr elsey's cat litter dust free,20.0,3.6773,https://www.chewy.com/dr-elseys-precious-unscented-clumping/dp/54945,9.0,0.333333333
254,matching sweaters with cat,"matching dog sweaters, dog sweaters matching, matching sweaters with cat, matching cat sweaters","2900.0, 210.0, 140.0, 140.0",3390.0,matching dog sweaters,2900.0,3.406525,,9.0,0.0
595,k-9 dog kennels,k-9 dog kennels,30.0,30.0,k-9 dog kennels,30.0,3.6724,,17.0,0.0
1284,custom dog tumbler,custom dog tumbler,90.0,90.0,custom dog tumbler,90.0,3.6587,https://www.chewy.com/frisco-double-walled-dog-mom/dp/277210,16.0,0.0
1100,horse grooming kit pink,"horse grooming kit pink, horse grooming kit blue","10.0, 10.0",20.0,horse grooming kit pink,10.0,3.29845,https://www.chewy.com/weaver-leather-horse-grooming-kit/dp/162114,10.0,0.0
1236,mealworms for frogs,mealworms for frogs,50.0,50.0,mealworms for frogs,50.0,3.6514,,9.0,0.0
380,natural catnip ball,natural catnip ball,10.0,10.0,natural catnip ball,10.0,3.6462,https://www.chewy.com/pet-zone-ball-furry-fury-cat-toy/dp/171024,12.0,0.0
6,cleaning bird feeders,cleaning bird feeders,720.0,720.0,cleaning bird feeders,720.0,3.6381,,13.0,0.0
255,english stirrup irons,"iron stirrups, stirrup irons, english stirrup irons, stirrup irons english, horse stirrup irons, western stirrup irons","390.0, 390.0, 110.0, 50.0, 10.0, 10.0",960.0,iron stirrups,390.0,3.0626666666666664,,10.0,0.0
667,ride seat belt,ride seat belt,10.0,10.0,ride seat belt,10.0,3.6286,,13.0,0.0
1028,away pet carrier,away pet carrier,1000.0,1000.0,away pet carrier,1000.0,3.6269,https://www.chewy.com/kh-pet-products-comfy-go-backpack-pet/dp/106279,13.0,0.0
124,bird food block,bird food block,140.0,140.0,bird food block,140.0,3.6223,,11.0,0.0
501,cockatiel treat sticks,cockatiel treat sticks,20.0,20.0,cockatiel treat sticks,20.0,3.6147,https://www.chewy.com/kaytee-forti-diet-pro-health-honey/dp/122865,9.0,0.181818182
741,dog brush double sided,dog brush double sided,10.0,10.0,dog brush double sided,10.0,3.6096,https://www.chewy.com/petkin-soft-grip-bamboo-two-sided-dog/dp/236196,10.0,0.0
27,aquarium stand cover,aquarium stand cover,30.0,30.0,aquarium stand cover,30.0,3.5932,,20.0,0.0
113,bird food bugs,bird food bugs,70.0,70.0,bird food bugs,70.0,3.5929,,9.0,0.0
1248,free dog pee pads,free dog pee pads,20.0,20.0,free dog pee pads,20.0,3.5904,,10.0,0.0
1114,pond pumps waterfall,pond pumps waterfall,1000.0,1000.0,pond pumps waterfall,1000.0,3.5886,,10.0,0.0
362,horse treat dispenser,horse treat dispenser,20.0,20.0,horse treat dispenser,20.0,3.5816,,11.0,0.0
1007,hamster toys cardboard,hamster toys cardboard,10.0,10.0,hamster toys cardboard,10.0,3.5799,,10.0,0.0
1124,valerian root catnip,"valerian catnip, valerian root catnip","50.0, 30.0",80.0,valerian catnip,50.0,3.2112,,12.0,0.0
1327,mens western riding chaps,"mens riding chaps, mens horse riding chaps, mens western riding chaps","90.0, 50.0, 20.0",160.0,mens riding chaps,90.0,3.1371333333333333,,20.0,0.0
1264,dog vitamins canada,dog vitamins canada,10.0,10.0,dog vitamins canada,10.0,3.5557,,11.0,0.0
215,fish tank cleaner siphon,fish tank cleaner siphon,90.0,90.0,fish tank cleaner siphon,90.0,3.5552,,9.0,0.0
414,little one rat food,little one rat food,10.0,10.0,little one rat food,10.0,3.5518,,11.0,0.0
662,plants for betta fish tanks,"plants for betta fish tanks, betta fish tank algae","1300.0, 30.0",1330.0,plants for betta fish tanks,1300.0,3.45755,,11.0,0.0
1195,dog clothing designer,dog clothing designer,8100.0,8100.0,dog clothing designer,8100.0,3.5436,,11.0,0.0
1050,glass bird bath stand,glass bird bath stand,210.0,210.0,glass bird bath stand,210.0,3.5329,,18.0,0.0
1340,natural dog treats nz,"natural dog treats nz, dog treats nz","10.0, 10.0",20.0,natural dog treats nz,10.0,3.472,,9.0,0.0
499,omega horse treats,omega horse treats,10.0,10.0,omega horse treats,10.0,3.5307,,9.0,0.0
344,gun dog collars,gun dog collars,480.0,480.0,gun dog collars,480.0,3.53,,9.0,0.0
1027,magic coat cat shampoo,magic coat cat shampoo,10.0,10.0,magic coat cat shampoo,10.0,3.5236,https://www.chewy.com/four-paws-magic-coat-gentle-tearless/dp/106877,8.0,0.0
5,easter pet supplies,easter pet supplies,10.0,10.0,easter pet supplies,10.0,3.5235,,12.0,0.0
370,white bird supplies,"blue bird supplies, white bird supplies","50.0, 10.0",60.0,blue bird supplies,50.0,3.2269,,20.0,0.0
53,dog cookies with applesauce,"dog treats with applesauce, dog cookies with applesauce","390.0, 10.0",400.0,dog treats with applesauce,390.0,3.0345,,9.0,0.0
1214,squirrel dog supplies,squirrel dog supplies,30.0,30.0,squirrel dog supplies,30.0,3.5031,,11.0,0.0
1069,plastic horse hay feeder,"horse hay bale feeder, plastic horse hay feeder","140.0, 30.0",170.0,horse hay bale feeder,140.0,3.2626999999999997,,8.0,0.0
200,dog toy zebra,dog toy zebra,20.0,20.0,dog toy zebra,20.0,3.4846,https://www.chewy.com/frisco-zebra-rope-squeaky-dog-toy/dp/268650,9.0,0.285714286
688,aquarium ornaments caves,aquarium ornaments caves,10.0,10.0,aquarium ornaments caves,10.0,3.481,,10.0,0.0
281,shampoo a cow,shampoo a cow,70.0,70.0,shampoo a cow,70.0,3.478,,8.0,0.0
207,horse boots turquoise,"horse boots pink, horse boots purple, horse boots turquoise","10.0, 10.0, 10.0",30.0,horse boots pink,10.0,2.9467666666666665,,11.0,0.0
434,jw squeaky dog balls,jw squeaky dog balls,10.0,10.0,jw squeaky dog balls,10.0,3.4694,,9.0,0.0
1331,soybean meal for cattle feed,soybean meal for cattle feed,50.0,50.0,soybean meal for cattle feed,50.0,3.4678,,10.0,0.0
156,one kitten litter,one kitten litter,30.0,30.0,one kitten litter,30.0,3.4618,,11.0,0.0
544,fish antibiotics capsules,fish antibiotics capsules,50.0,50.0,fish antibiotics capsules,50.0,3.459,,9.0,0.0
68,puppy and kitten games,"kitten games, game kitten, little kitten games, puppy and kitten games, games kitten games","6600.0, 6600.0, 210.0, 90.0, 10.0",13510.0,kitten games,6600.0,2.8190600000000003,,11.0,0.0
1109,organic rat food,organic rat food,20.0,20.0,organic rat food,20.0,3.4339,https://www.chewy.com/kruses-perfection-brand-mouse-rat/dp/261797,11.0,0.0
329,quiet moments dog treats,"quiet moments dog treats, quiet moments cat treats","110.0, 20.0",130.0,quiet moments dog treats,110.0,2.9779999999999998,https://www.chewy.com/naturvet-hemp-quiet-moments-soft/dp/177159,11.0,0.108108108
231,tiger cat games,tiger cat games,40.0,40.0,tiger cat games,40.0,3.4077,,18.0,0.0
911,horse toys stable,horse toys stable,2900.0,2900.0,horse toys stable,2900.0,3.3999,,10.0,0.0
723,insulated dog kennels,"insulated dog kennels, insulated cat kennels","720.0, 10.0",730.0,insulated dog kennels,720.0,3.34625,,16.0,0.0
1347,organic cat toys,organic cat toys,90.0,90.0,organic cat toys,90.0,3.3988,,8.0,0.0
989,goat feed containers,"goat feed tray, goat feed containers","50.0, 10.0",60.0,goat feed tray,50.0,2.9938000000000002,,7.0,0.0
1125,gerbil cage for two,gerbil cage for two,10.0,10.0,gerbil cage for two,10.0,3.395,,14.0,0.0
668,feeding coconut oil to horses,"feeding horses coconut oil, feeding coconut oil to horses","20.0, 20.0",40.0,feeding horses coconut oil,20.0,3.35745,,9.0,0.0
400,cat unicorn gifts,cat unicorn gifts,10.0,10.0,cat unicorn gifts,10.0,3.378,,10.0,0.0
649,cattle show supplies,"cattle show supplies, show cattle feed","590.0, 390.0",980.0,cattle show supplies,590.0,3.34825,https://www.chewy.com/show-string-show-feed-champions/dp/261753,15.0,0.0
776,cat treats nz,cat treats nz,10.0,10.0,cat treats nz,10.0,3.3772,https://www.chewy.com/new-zealand-natural-pet-food-co-meow/dp/290050,9.0,0.0
969,liquid catnip,liquid catnip,260.0,260.0,liquid catnip,260.0,3.376,https://www.chewy.com/pet-mastermind-i-love-catnip-cat/dp/188967,13.0,0.040540541
1200,dog coats hunting,dog coats hunting,260.0,260.0,dog coats hunting,260.0,3.3749,,14.0,0.0
102,aragonite sand saltwater aquarium,aragonite sand saltwater aquarium,10.0,10.0,aragonite sand saltwater aquarium,10.0,3.3719,,8.0,0.0
995,aquariums by size,aquariums by size,1900.0,1900.0,aquariums by size,1900.0,3.3685,,21.0,0.0
12,shrimp larvae food,shrimp larvae food,10.0,10.0,shrimp larvae food,10.0,3.365,,11.0,0.0
1143,horses and balls,"horses and balls, ball horse","70.0, 40.0",110.0,horses and balls,70.0,3.3074000000000003,https://www.chewy.com/horsemens-pride-mega-ball-cover-horse/dp/133705,10.0,0.0
928,horse riding gear ireland,horse riding gear ireland,10.0,10.0,horse riding gear ireland,10.0,3.3532,,16.0,0.0
73,suet feeders for woodpeckers,"woodpecker suet feeders, suet feeders for woodpeckers, suet feeder woodpecker","480.0, 480.0, 480.0",1440.0,woodpecker suet feeders,480.0,3.2425666666666664,,9.0,0.0
1335,aquarium vacuum siphon,"aquarium vacuum siphon, aquarium gravel siphon","140.0, 20.0",160.0,aquarium vacuum siphon,140.0,3.1393,https://www.chewy.com/aqueon-siphon-vacuum-aquarium-gravel/dp/191253,8.0,0.0
114,koi food for growth,"growth koi food, koi food for growth, koi food growth","50.0, 50.0, 50.0",150.0,growth koi food,50.0,3.2693333333333334,,10.0,0.0
1140,lovebird pet supplies,lovebird pet supplies,10.0,10.0,lovebird pet supplies,10.0,3.3372,,12.0,0.0
1005,dog water bottle harness,dog water bottle harness,20.0,20.0,dog water bottle harness,20.0,3.3357,,18.0,0.0
320,kalmbach horse feed,kalmbach horse feed,50.0,50.0,kalmbach horse feed,50.0,3.335,https://www.chewy.com/kalmbach-feeds-body-builder-goat-feed/dp/244705,10.0,0.0
221,cat coat generator,cat coat generator,40.0,40.0,cat coat generator,40.0,3.3326,,25.0,0.0
151,personalized dog hats,personalized dog hats,70.0,70.0,personalized dog hats,70.0,3.3325,,9.0,0.0
889,french bulldog home decor,french bulldog home decor,260.0,260.0,french bulldog home decor,260.0,3.3302,,15.0,0.0
543,chicken feeders hanging,chicken feeders hanging,1000.0,1000.0,chicken feeders hanging,1000.0,3.3186,,8.0,0.0
472,german horse treats,german horse treats,40.0,40.0,german horse treats,40.0,3.3185,https://www.chewy.com/equus-magnificus-german-horse-muffin/dp/226452?utm_source=google-product&utm_medium=organic&utm_campaign=%7Bcampaignid%7D&utm_content=Equus%20Magnificus&utm_term=%7Bkeyword%7D,9.0,0.181818182
1097,embroidered dog towels,embroidered dog towels,10.0,10.0,embroidered dog towels,10.0,3.3164,,8.0,0.0
110,cat shirt button up,cat shirt button up,480.0,480.0,cat shirt button up,480.0,3.3059,,9.0,0.0
702,xxl horse bell boots,"horse bell boots, xxl horse boots, xxl horse bell boots","2400.0, 10.0, 10.0",2420.0,horse bell boots,2400.0,2.817,,6.0,0.0
713,purple heart dog tag,purple heart dog tag,30.0,30.0,purple heart dog tag,30.0,3.2991,https://www.chewy.com/dog-tag-art-neon-purple-hearts/dp/296094,9.0,0.0
404,unsalted peanut butter for dogs,unsalted peanut butter for dogs,30.0,30.0,unsalted peanut butter for dogs,30.0,3.2947,,7.0,0.0
797,oinkies dog bones,oinkies dog bones,30.0,30.0,oinkies dog bones,30.0,3.2914,https://www.chewy.com/hartz-oinkies-5-pig-skin-twists-real/dp/112071,11.0,0.0
1295,waterless horse shampoo,"waterless horse shampoo, horse waterless shampoo","110.0, 110.0",220.0,waterless horse shampoo,110.0,3.2753,,8.0,0.0
248,car cat stickers,"cat stickers, car cat stickers, cat sticker car","5400.0, 720.0, 20.0",6140.0,cat stickers,5400.0,3.2368,,8.0,0.0
167,dog bones butcher,dog bones butcher,1000.0,1000.0,dog bones butcher,1000.0,3.2821,,10.0,0.0
695,raw dog food turkey necks,raw dog food turkey necks,10.0,10.0,raw dog food turkey necks,10.0,3.2737,,8.0,0.0
648,boxer dog home decor,boxer dog home decor,20.0,20.0,boxer dog home decor,20.0,3.2696,,14.0,0.0
709,no brush dog toothpaste,no brush dog toothpaste,50.0,50.0,no brush dog toothpaste,50.0,3.2665,https://www.chewy.com/vets-best-enzymatic-dog-toothpaste/dp/56140,7.0,0.083333333
825,saltwater aquarium worms,saltwater aquarium worms,90.0,90.0,saltwater aquarium worms,90.0,3.2596,,12.0,0.0
267,organic pet grass kit,organic pet grass kit,40.0,40.0,organic pet grass kit,40.0,3.2575,https://www.chewy.com/frisco-natural-cat-grass-growing-kit/dp/352154,8.0,0.212121212
328,vintage dog tags,vintage dog tags,90.0,90.0,vintage dog tags,90.0,3.2494,,12.0,0.0
409,horse toys plastic,horse toys plastic,20.0,20.0,horse toys plastic,20.0,3.2465,,10.0,0.0
263,koi shrimp food,koi shrimp food,10.0,10.0,koi shrimp food,10.0,3.2442,,13.0,0.0
941,horse riding boots with zips,horse riding boots with zips,10.0,10.0,horse riding boots with zips,10.0,3.2352,,8.0,0.0
906,horse blanket clip,horse blanket clip,260.0,260.0,horse blanket clip,260.0,3.2347,,9.0,0.0
1063,horse fleeces and coolers,horse fleeces and coolers,10.0,10.0,horse fleeces and coolers,10.0,3.2253,,8.0,0.0
1290,chicken with mustard seeds,chicken with mustard seeds,40.0,40.0,chicken with mustard seeds,40.0,3.2129,,9.0,0.0
